"","Unnamed: 0","Unnamed: 0.1","tweetID","tweetText","tweetRetweetCt","tweetFavoriteCt","tweetSource","tweetCreated","userID","userScreen","userName","userCreateDt","clean text","text length","Sentiment Analysis","pos_count","neg_count"
"55","55","291","1499697487623634944","@Gemini_mobily こちらこそありがとうございます😊
よろしくお願いします🤗✨","0.0","1.0","Twitter for iPhone","2022-03-04 10:45:18+00:00","9.764215861221704e+17","daigo3ck","マサ","2018-03-21 11:33:41+00:00","こちらこそありがとうございます よろしくお願いします","26","neutral","0","0"
"56","56","294","1499697320895533060","@Miyabi__37 こんばんは 🙇‍♀️フォローありがとうございます 🙇...+","0.0","1.0","Twitter Web App","2022-03-04 10:44:38+00:00","1.0673793987209462e+18","Gemini_mobily","Gemini mobily #⃣相互フォロー","2018-11-27 11:27:34+00:00","こんばんは フォローありがとうございます","20","neutral","0","0"
"57","57","295","1499697082772250626","@Sakuya_3_ 👋こんばんなさい
🙇フォローしてくれてありがとう🙏","0.0","1.0","Twitter Web App","2022-03-04 10:43:42+00:00","1.0673793987209462e+18","Gemini_mobily","Gemini mobily #⃣相互フォロー","2018-11-27 11:27:34+00:00","こんばんなさい フォローしてくれてありがとう","22","neutral","0","0"
"58","58","297","1499696650960269318","@daigo3ck こんばんは 👋
フォローしてくれてありがとね 🙇‍♀️","0.0","1.0","Twitter Web App","2022-03-04 10:41:59+00:00","1.0673793987209462e+18","Gemini_mobily","Gemini mobily #⃣相互フォロー","2018-11-27 11:27:34+00:00","こんばんは フォローしてくれてありがとね","20","neutral","0","0"
"59","59","299","1499696335154556930","تحميل تطبيق موبايلي Mobily 2022 للاندرويد والايفون اخر تحديث برابط مباشر https://t.co/vlwCBgia45","0.0","0.0","IFTTT","2022-03-04 10:40:43+00:00","1.242049612493529e+18","pramgpluss","برامج بلس","2020-03-23 11:24:45+00:00","تحميل تطبيق  2022 للاندرويد والايفون اخر تحديث برابط مباشر","58","neutral","0","0"
"60","60","313","1499687750974550018","@jak_a77 @mlhm_net @stc_ksa @CITC_SA @CITC_withU @ZainKSA @Mobily @McitGovSa يالغالي شكلك ما جيت ملهم ابدا شريحة زين ما تشتغل ابد في ملهم - اسال مجرب ولا تسال طبيب -","0.0","0.0","Twitter for iPhone","2022-03-04 10:06:37+00:00","1.3087800518114017e+18","Abdulaziz_99100","عبدالعزيز 🇸🇦","2020-09-23 14:47:45+00:00","يالغالي شكلك جيت ملهم ابدا شريحه زين تشتغل ابد ملهم اسال مجرب تسال طبيب","71","negative","0","0"
"61","61","315","1499686767875788800","القطعه رقم (٢) https://t.co/Vvz21CEdBt","0.0","0.0","Twitter for Android","2022-03-04 10:02:42+00:00","7.430995402538721e+17","abohatm_2018","abohatm_2021","2016-06-15 15:15:11+00:00","القطعه رقم","10","neutral","0","0"
"62","62","317","1499684876806758402","@Just_hillal هلابك استاذي وعليكم السلام

تتوفر العديد من باقات البيانات المضافة والتي يمكن إستخدامها بالإتصال بالإنترنت بشكل عام ويمكنك الإطلاع عليها ومعرفة أسعارها وعروضها وطرق التفعيل بارسال نت الى 1100 أو من هنا 👈 https://t.co/TzTixSzUb1 

نهارك سعيد 🌹","0.0","0.0","Sprinklr Publishing","2022-03-04 09:55:12+00:00","116666827.0","Mobily1100","رعاية العملاء","2010-02-23 06:49:32+00:00","هلابك استاذي وعليكم تتوفر العديد باقات البيانات المضافه والتي استخدامها بالاتصال بالانترنت ويمكنك الاطلاع ومعرفه اسعارها وعروضها وطرق التفعيل بارسال نت 1100 نهارك سعيد","167","neutral","0","1"
"63","63","320","1499683798237200388","@Groob22651723 حياك الله عميلنا العزيز .. ساعات عمل فروع موبايلي  تبدأ من الساعة 8 صباحاً الى الساعة 11 مساءً لفترتين من يوم السبت الى يوم الخميس ويوم الجمعة من الساعة 4 مساءً الى الساعة 11 مساءً كما يمكنك ايجاد اقرب فرع لكل فرع بزيارة https://t.co/KRyTn88mjx او من خلال تطبيق موبايلي .دمت بخير","0.0","0.0","Sprinklr Publishing","2022-03-04 09:50:54+00:00","116666827.0","Mobily1100","رعاية العملاء","2010-02-23 06:49:32+00:00","حياك الله عميلنا العزيز ساعات عمل فروع تبدا الساعه صباحا الساعه 11 لفترتين السبت الخميس ويوم الجمعه الساعه الساعه 11 يمكنك ايجاد اقرب فرع لكل فرع بزياره تطبيق دمت بخير","167","neutral","0","1"
"64","64","324","1499681325191774211","أفكر اشتري رقم جديد خاص للأهل و الأصدقاء فقط ، محتاره بين Stc او Zain أو Mobily أو أحول رقمي هذا من ياقوت إلى أحد هذي الشركات و أطلع رقم جديد من ياقوت.  
و محتاره أكثر اشتري جوال جديد الأن أو أنتظر الايفون الجديد😅.","0.0","0.0","Twitter for iPhone","2022-03-04 09:41:05+00:00","7.924569029952184e+17","i_a_____r","••||ألف و راء||••","2016-10-29 20:03:43+00:00","افكر اشتري رقم جديد خاص للاهل الاصدقاء فقط محتاره    احول رقمي ياقوت الشركات اطلع رقم جديد ياقوت محتاره اشتري جوال جديد الان انتظر الايفون الجديد","145","neutral","0","0"
"65","65","330","1499679390204104712","@iih4u شف ذي ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههـه. https://t.co/XEBS9aSNPS","0.0","5.0","Twitter for iPhone","2022-03-04 09:33:23+00:00","7.894753757180396e+17","NFSaudi1","عبدالله 🤍.","2016-10-21 14:36:12+00:00","شف ههـه","7","neutral","0","0"
"66","66","340","1499670222441222145","@abuzaheer1 وستحصل على نقطة واحدة مقابل كل ريالين وسيتم إضافة النقاط بعد 50 يوم من تاريخ انتهاء مدة الإقامة و سيتم حساب النقاط بناءً على السعر الأساسي للإقامة بإستثناء الضرائب و رسوم الخدمة علماً بان احتساب الحجوزات تتم فقط من خلال صفحة موبايلي و بـوكينج.كـوم بزيارة https://t.co/aTei5RJOLj","0.0","1.0","Sprinklr Publishing","2022-03-04 08:56:58+00:00","116666827.0","Mobily1100","رعاية العملاء","2010-02-23 06:49:32+00:00","وستحصل نقطه واحده ريالين وسيتم اضافه النقاط 50 تاريخ انتهاء مده الاقامه سيتم حساب النقاط بناء السعر الاساسي للاقامه باستثناء الضرائب رسوم الخدمه علما احتساب الحجوزات تتم فقط صفحه بـوكينج كـوم بزياره","198","neutral","0","0"
"67","67","373","1499633521928937474","@mmsshhh3 عليكم السلام 
الشريحة الالكترونية ""eSIM"" متوفرة الان مع باقات موبايلي المفوترة والمسبقة الدفع ويمكنك الحصول عليها من خلال متجر موبايلي الالكتروني بزيارة 👈 https://t.co/yC6LOepCS0 
دمت بخير","0.0","0.0","Sprinklr Publishing","2022-03-04 06:31:08+00:00","116666827.0","Mobily1100","رعاية العملاء","2010-02-23 06:49:32+00:00","الشريحه الالكترونيه  متوفره باقات المفوتره والمسبقه الدفع ويمكنك الحصول متجر الالكتروني بزياره دمت بخير","103","neutral","0","0"
"68","68","378","1499622649185640449","@abuzaheer1 مرحباً بك

من خلال تطبيق موبايلي 📱 وبعد تسجيل الدخول على حسابك يمكنك الإستعلام عن عدد النقاط المكتسبة والمستبدلة والمنتهية الصلاحية والتي ستنتهي بالتاريخ والوقت وذلك بالدخول على نقاطي اسفل التطبيق والضغط على السجل ولتحميل التطبيق زيارة https://t.co/SJdIwkF5m6","0.0","0.0","Sprinklr Publishing","2022-03-04 05:47:55+00:00","116666827.0","Mobily1100","رعاية العملاء","2010-02-23 06:49:32+00:00","مرحبا تطبيق وبعد تسجيل الدخول حسابك يمكنك الاستعلام النقاط المكتسبه والمستبدله والمنتهيه الصلاحيه والتي ستنتهي بالتاريخ والوقت وذلك بالدخول نقاطي اسفل التطبيق والضغط السجل ولتحميل التطبيق","187","neutral","0","0"
"69","69","388","1499614815966437376","ja jsem myslela, že když si na dlaň napíšu tahák, že na to všichni přijdou. ale ty učitele jsou tak fixovany na ty mobily, že ti necumej ani na ruku , jenom na mobil:D","0.0","1.0","Twitter for Android","2022-03-04 05:16:48+00:00","1.1069332302536252e+18","VBaumannova","Vikyna🦆💍","2019-03-16 15:00:22+00:00","ž  když   dlaň napíš  tahá  ž    vš  př    uč        ž","58","neutral","0","0"
"70","70","397","1499590803458600969","@Mobily  كيف اقدر الغي النت بخدمه٩٥ علما اني جربت الطرق المكتوبه وجاني تم الالغاء لكن شغال النت كيف الغيها؟","0.0","0.0","Twitter for iPhone","2022-03-04 03:41:23+00:00","1.484718887384064e+18","aa85545518","اا","2022-01-22 02:45:57+00:00","اقدر الغي النت بخدمه٩٥ علما اني جربت الطرق المكتوبه وجاني الالغاء شغال النت الغيها","82","neutral","0","0"
"71","71","407","1499573181480382465","@Meme63998244 حياك الله
الرجاء الدخول على الرابط لمعرفة العروض الحالية وكامل التفاصيل
https://t.co/kGs3dQS41F
دمت بخير","0.0","0.0","Sprinklr Publishing","2022-03-04 02:31:21+00:00","116666827.0","Mobily1100","رعاية العملاء","2010-02-23 06:49:32+00:00","حياك الله الرجاء الدخول الرابط لمعرفه العروض الحاليه وكامل التفاصيل دمت بخير","76","neutral","0","0"
"72","72","412","1499549368151592963","@sssxo2030 حياك الله ياغالي .. يمكنك التقدم بطلب التوظيف عبر الرابط التالي https://t.co/5UoUKkGpX4 وسيتم الرد عليك ونتمنى لك التوفيق والنجاح.

دمت بخير","0.0","0.0","Sprinklr Publishing","2022-03-04 00:56:44+00:00","116666827.0","Mobily1100","رعاية العملاء","2010-02-23 06:49:32+00:00","حياك الله ياغالي يمكنك التقدم بطلب التوظيف عبر الرابط التالي وسيتم الرد ونتمني التوفيق والنجاح دمت بخير","103","neutral","0","0"
"73","73","418","1499539404997763072","@Mai001127 يمكنك إعادة شحن حسابك بزيارة https://t.co/ALGViVl1pC  قم بتعبئة الحقول بإدخال رقم حسابك، والـ 15 رقماً الموجودة على بطاقة إعادة الشحن وبريدك الإلكتروني وسيتم إعلامك عندما تتم عملية اعادة الشحن بنجاح","0.0","0.0","Sprinklr Publishing","2022-03-04 00:17:08+00:00","116666827.0","Mobily1100","رعاية العملاء","2010-02-23 06:49:32+00:00","يمكنك اعاده شحن حسابك بزياره قم بتعبئه الحقول بادخال رقم حسابك والـ 15 رقما الموجوده بطاقه اعاده الشحن وبريدك الالكتروني وسيتم اعلامك تتم عمليه الشحن بنجاح","155","neutral","0","0"
"74","74","420","1499537625069367299","@Mai001127 للإطلاع على الباقة الاخرى يمكنك زيارة الرابط التالي 
https://t.co/SWWhieT4Qn…
شكراً","0.0","0.0","Sprinklr Publishing","2022-03-04 00:10:04+00:00","116666827.0","Mobily1100","رعاية العملاء","2010-02-23 06:49:32+00:00","للاطلاع الباقه الاخري يمكنك الرابط التالي شكرا","46","neutral","0","0"
"75","75","422","1499534547880488960","@Mai001127 حياك الله تتوفر باقة بيانات لا محدود بقيمة 373.75  ريال شامل الضريبة 
للإطلاع على الباقة الاخرى يمكنك زيارة الرابط التالي 
https://t.co/vPTXj4HaSY
شكراً","0.0","0.0","Sprinklr Publishing","2022-03-03 23:57:50+00:00","116666827.0","Mobily1100","رعاية العملاء","2010-02-23 06:49:32+00:00","حياك الله تتوفر باقه بيانات محدود بقيمه 373 75 شامل الضريبه للاطلاع الباقه الاخري يمكنك الرابط التالي شكرا","106","neutral","0","0"
"76","76","424","1499533528018694144","@Mai001127 وعليكم السلام حياك الله 
توفر موبايلي 3 باقات للسوشال ميديا اللامحدودة ""يومي و أسبوعي و شهري"" لتستمتع باستخدام لا محدود لتطبيقات: تويتر و سناب شات و فيسبوك و الواتساب و جوجل ديو. ولمزيد من المعلومات زيارة 👈 https://t.co/K2DaJA6Xvl 

نعتذر منك نتفيلكس غير متاح لدى موبايلي 

شكراً","0.0","0.0","Sprinklr Publishing","2022-03-03 23:53:47+00:00","116666827.0","Mobily1100","رعاية العملاء","2010-02-23 06:49:32+00:00","وعليكم حياك الله توفر باقات للسوشال ميديا اللامحدوده يومي اسبوعي شهري لتستمتع باستخدام محدود لتطبيقات تويتر سناب شات فيسبوك الواتساب جوجل ديو ولمزيد المعلومات نعتذر منك نتفيلكس متاح شكرا","186","neutral","0","1"
